indicatorId,geoUnit,year,type,subtype,value
PRYA.12MO.AG25T54.M,FIN,2010,Source,Data sources,"UIS based on UIS based on FIN - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FIN,2011,Source,Data sources,"UIS based on UIS based on FIN - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FIN,2012,Source,Data sources,"UIS based on UIS based on FIN - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FIN,2013,Source,Data sources,"UIS based on UIS based on FIN - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FIN,2014,Source,Data sources,"UIS based on UIS based on FIN - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FIN,2015,Source,Data sources,"UIS based on UIS based on FIN - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FIN,2016,Source,Data sources,"UIS based on UIS based on FIN - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FIN,2017,Source,Data sources,"UIS based on UIS based on FIN - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FIN,2018,Source,Data sources,"UIS based on UIS based on FIN - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FIN,2019,Source,Data sources,"UIS based on UIS based on FIN - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FIN,2020,Source,Data sources,"UIS based on UIS based on FIN - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FIN,2021,Source,Data sources,"UIS based on UIS based on FIN - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FIN,2022,Source,Data sources,"UIS based on UIS based on FIN - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FIN,2023,Source,Data sources,"UIS based on UIS based on FIN - LFS - EU Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FJI,2005,Source,Data sources,"UIS based on FRA - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG25T54.M,FJI,2011,Source,Data sources,"UIS based on UIS based on FJI - LFS - Employment, Unemployment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FJI,2016,Source,Data sources,"UIS based on UIS based on FJI - LFS - Employment, Unemployment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FRA,2003,Source,Data sources,"UIS based on FRA - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG25T54.M,FRA,2004,Source,Data sources,"UIS based on GBR - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG25T54.M,FRA,2005,Source,Data sources,"UIS based on GBR - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG25T54.M,FRA,2006,Source,Data sources,"UIS based on GBR - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG25T54.M,FRA,2007,Source,Data sources,"UIS based on GBR - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG25T54.M,FRA,2008,Source,Data sources,"UIS based on GBR - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG25T54.M,FRA,2009,Source,Data sources,"UIS based on GBR - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG25T54.M,FRA,2010,Source,Data sources,"UIS based on UIS based on FRA - LFS - Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FRA,2011,Source,Data sources,"UIS based on UIS based on FRA - LFS - Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FRA,2012,Source,Data sources,"UIS based on UIS based on FRA - LFS - Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FRA,2013,Source,Data sources,"UIS based on UIS based on FRA - LFS - Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FRA,2014,Source,Data sources,"UIS based on UIS based on FRA - LFS - Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FRA,2015,Source,Data sources,"UIS based on UIS based on FRA - LFS - Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FRA,2016,Source,Data sources,"UIS based on UIS based on FRA - LFS - Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FRA,2017,Source,Data sources,"UIS based on UIS based on FRA - LFS - Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FRA,2018,Source,Data sources,"UIS based on UIS based on FRA - LFS - Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FRA,2019,Source,Data sources,"UIS based on UIS based on FRA - LFS - Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FRA,2020,Source,Data sources,"UIS based on UIS based on FRA - LFS - Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FRA,2021,Source,Data sources,"UIS based on UIS based on FRA - LFS - Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FRA,2022,Source,Data sources,"UIS based on UIS based on FRA - LFS - Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FRA,2023,Source,Data sources,"UIS based on UIS based on FRA - LFS - Employment Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,FSM,2014,Source,Data sources,"UIS based on UIS based on FSM - HIES - Household Income and Expenditure Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,GBR,2000,Source,Data sources,"UIS based on GBR - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG25T54.M,GBR,2001,Source,Data sources,"UIS based on GBR - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG25T54.M,GBR,2002,Source,Data sources,"UIS based on GBR - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG25T54.M,GBR,2003,Source,Data sources,"UIS based on GBR - LFS - EU Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG25T54.M,GBR,2004,Source,Data sources,"UIS based on GHA - HIES - Living Standards Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last 12 months"
PRYA.12MO.AG25T54.M,GBR,2005,Source,Data sources,"UIS based on GHA - PC - Population Census - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: currently"
PRYA.12MO.AG25T54.M,GBR,2006,Source,Data sources,"UIS based on GHA - HIES - Living Standards Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last 12 months"
PRYA.12MO.AG25T54.M,GBR,2007,Source,Data sources,"UIS based on GIN - HIES - Core Welfare Indicators - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: not specified"
PRYA.12MO.AG25T54.M,GBR,2008,Source,Data sources,"UIS based on GRC - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG25T54.M,GBR,2009,Source,Data sources,"UIS based on GRC - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: last four weeks"
PRYA.12MO.AG25T54.M,GBR,2010,Source,Data sources,"UIS based on UIS based on GBR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,GBR,2011,Source,Data sources,"UIS based on UIS based on GBR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,GBR,2012,Source,Data sources,"UIS based on UIS based on GBR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,GBR,2013,Source,Data sources,"UIS based on UIS based on GBR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,GBR,2014,Source,Data sources,"UIS based on UIS based on GBR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,GBR,2015,Source,Data sources,"UIS based on UIS based on GBR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,GBR,2016,Source,Data sources,"UIS based on UIS based on GBR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,GBR,2017,Source,Data sources,"UIS based on UIS based on GBR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,GBR,2018,Source,Data sources,"UIS based on UIS based on GBR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
PRYA.12MO.AG25T54.M,GBR,2019,Source,Data sources,"UIS based on UIS based on GBR - LFS - Labour Force Survey; Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None"
